CustomerID,TRANS_DATE,TotalTransactions,MonetaryValue,ItemVariety,Churn
79debde7-1f0f-4bab-9e51-911d47ee5c93,2023-07-18,185,45393.83,23,0
79b70c16-fbea-4922-8c80-81065d6206b5,2024-02-27,345,43289.22,176,0
9e1cd713-c756-469a-b1d4-250139821911,2022-05-18,98,51144.26,228,0
df5b41a9-00fa-4c26-bf25-08ef95add6be,2022-10-20,260,24424.7,157,1
6f3bddbe-a5a2-4afd-8bd1-3e4d7bc58cc7,2024-12-01,223,28453.41,382,0
76499783-c612-4412-80a3-64f147526ad2,2024-02-08,133,13154.62,233,0
294b791d-d8ce-44ea-938d-3266abe3ab40,2022-01-24,173,40299.55,324,0
183bc866-9342-4d25-a987-060cefa07de9,2024-08-16,133,57273.93,24,0
0f478fda-9049-4752-aed2-a038a9cc2d39,2022-08-02,62,59300.04,390,0
4f148909-c735-4714-b0b3-3ea330419f25,2022-09-02,329,31796.34,334,0
9b491366-7346-435b-b3c8-4463fea4522a,2023-03-24,3,53386.25,115,1
0494c4dd-a3e4-42e2-958e-7a5484f44da0,2024-11-22,21,5776.08,252,1
2bbd2c5e-6d2e-4e98-9e7d-d82420bb00ad,2024-02-18,71,37061.48,233,1
2fa50187-58cf-4b8e-8d1d-4af9f0b4f8ab,2024-10-09,62,22538.89,77,0
963eb794-12e5-4ff1-9e02-282a9c520246,2022-07-22,356,14224.45,153,1
50e288f5-d3cc-4524-b37d-b20cc9a9f6de,2024-02-18,305,42015.27,284,1
0a5a12aa-2fd7-4f89-afba-8f581ed8eaab,2022-07-28,343,54253.51,160,0
e526f31f-6441-4d57-89bf-13119845c105,2022-06-30,190,55782.24,74,1
7b595c8e-ae4a-4ab4-be5c-2cb470deea21,2023-04-05,90,19291.95,323,1
2d31c017-99e4-467b-a223-f08fe122d4d9,2024-05-17,51,13728.41,337,1
95bbcfa1-f0ab-437a-872a-df90ed64dfbd,2022-08-09,357,5783.26,298,0
ddffc8b6-c66c-476c-b7f1-d50d4906cd8e,2022-02-27,200,16796.23,190,1
6a5b2f66-0f4b-40c8-830e-fbea40adc804,2022-07-23,254,4442.43,387,0
03bef20e-d446-4b30-ba16-37151a93c527,2023-11-21,322,3810.76,378,0
41d71727-1edc-427f-a47b-0aa443016342,2024-11-17,98,13596.79,491,0
fcd5db1f-fa43-4595-9ecb-2c169b63c1cf,2023-10-15,270,38710.59,429,1
ade9df9a-d19b-4ad6-a465-167773a7d3c5,2024-05-26,27,57186.01,303,0
d1efe8c1-726c-4a78-95ea-cf1d1ce40d04,2023-04-16,167,49897.52,320,1
596df74a-4c32-413b-be61-4eae4bc21997,2022-04-16,94,40504.34,479,1
0fa1fc5c-f728-41c5-bbc8-7df72f64b5bd,2024-12-05,261,36844.13,352,1
d480af59-8794-4cb9-b9c1-31eec686104d,2024-02-17,255,456.05,157,0
ce2a9c25-8847-4a69-98ec-81070741efed,2024-11-05,140,29652.17,4,0
27579628-aee7-47b7-b8fb-1c3308b2ed55,2022-02-22,61,55962.7,171,1
4a8801ae-9c32-4b3a-8845-37b68434e313,2022-08-06,48,46956.68,199,0
048191f4-eccc-4a74-a4ed-5a6d0005984a,2023-11-10,127,24529.98,9,1
35df7ea4-edad-4e97-9316-433a4ed3e89e,2024-07-25,186,58396.36,156,1
eb364643-44cf-4666-a62e-613a51239197,2024-06-01,151,56337.15,186,1
487f9254-146b-4c91-8945-86f1ea6c0ec8,2022-05-07,337,15807.47,368,0
561ae7c9-85f1-4f05-bd79-af1025915455,2023-06-25,235,27586.12,118,1
a8e6d586-4069-4341-97c8-17c52eae1595,2022-06-20,276,6511.59,413,1
7cbb7e8c-7813-4c7f-a4bd-9d28039d22de,2022-11-24,287,24946.89,6,0
e740caee-5ceb-44cc-b49a-f74c5784bb92,2023-06-14,322,33181.27,81,1
3a3b0012-3d84-4b0f-bf8b-28948ddabf4b,2024-12-27,229,3598.02,405,0
15e5692e-6b6d-47ca-aaa4-1aa99bb79dd1,2022-02-06,242,52452.39,157,0
3ccbf0df-f077-43a3-bee2-96ef5f1f3976,2023-01-09,3,15651.01,471,0
186fa587-3531-4b95-aa0f-80032391afe4,2024-05-27,356,24767.04,228,1
b0d8aaa4-faf6-4e1a-9900-6199370b21a3,2022-02-02,241,4085.47,467,0
ff671e97-ac85-40e0-a9e5-b257c0f7f1fd,2024-02-08,41,28866.63,312,0
9bd22aec-6454-4729-b13d-6834a22501ec,2024-12-08,44,55529.05,166,0
b161ef7b-bf3b-427b-9f58-40a34993541e,2023-11-05,132,1010.45,202,0
180005eb-2642-4830-b9ae-2cd69e280946,2024-05-08,230,27137.25,150,1
ab508b48-420f-4f53-9871-c40b300a45db,2024-02-12,261,32936.35,61,1
e15c1aa5-783f-4e48-95f9-9c2b3de000f0,2023-02-23,330,872.65,287,1
0b938cd7-0d50-47ee-a0d4-b92aeda098fb,2024-07-12,141,46379.62,6,1
300a4f64-518f-4c95-8fa5-7778e1365f02,2022-10-12,162,34181.91,200,1
b7d9a040-17e9-46e9-aee8-0b46e8ff0df3,2024-11-30,181,17461.12,279,1
c5f519d8-1996-4c0c-be8b-11a3e9f1926d,2024-05-18,158,7108.5,245,0
88a0e912-4bb5-4d78-a610-cf0cda925c23,2022-06-05,337,14313.56,173,1
2acc0ba2-ba08-438d-84d2-57e30abfe037,2023-09-28,237,39654.54,259,0
eb48ebee-85a0-4ef2-8015-c05e3b164faf,2024-01-08,353,18442.7,52,1
a570b11a-591d-439c-a6fa-ab2dd66e2360,2024-10-19,346,22580.65,247,1
0685372d-8da1-4cc4-80b1-b82afe966079,2024-06-18,40,7104.73,361,0
52dbc561-9739-4d86-a4bf-08fd565dd8d0,2023-07-31,286,53287.6,156,1
4eaa9db9-df8b-4113-b665-1dc176d46e4e,2023-11-20,297,38533.28,219,0
c5c6d287-fcd5-465b-8a43-7bf3039e6b66,2023-07-02,91,21586.4,175,0
34ea89ee-2ed9-419c-bc70-6de299c14313,2022-09-21,280,59655.15,256,1
edcd997e-533d-406f-8694-178f577075bf,2024-09-20,350,2463.37,259,1
3d9bf6d6-79cf-4a92-a9d1-e78a4dbdf900,2023-12-29,248,7543.74,455,0
cccc432a-ef53-4494-8d82-a01c837bf1c0,2024-06-30,174,46708.84,318,0
4d98f4f4-f5c6-400c-8c6a-79727bda9c2e,2022-12-09,354,44235.04,151,0
99e620b7-f934-4fcf-aa75-17b2d443c18b,2023-05-06,216,23427.11,418,0
aaf7c947-8cd0-492a-a196-40f87ad9c768,2022-08-14,160,47176.38,324,0
3f90db7b-7a32-4668-95c6-655d00760fce,2024-08-19,158,11077.16,119,0
dea28bb6-46e0-4963-a141-3c6d133e5c09,2024-07-17,203,53340.13,69,0
0439216f-1b10-4851-886a-6d10c03718b0,2023-07-11,90,14882.26,156,1
275c45d9-0a7e-4203-a514-fa1f004975f9,2024-05-13,162,1091.02,170,1
50c59674-03dc-4d73-8ed5-be0d1ad922b6,2024-05-05,38,50195.4,79,0
acc57698-f808-4012-96d1-ed2a38962c72,2023-03-01,189,32629.68,31,1
1aa27c9d-54c1-473b-b2d0-c8934f7691e2,2024-10-18,178,4124.3,195,0
bace54f5-f0f9-4351-982a-7dc36439cd3a,2022-10-13,118,34370.04,38,1
a57b92c9-88a2-4497-a502-cdaae4105dbe,2024-07-25,67,58902.72,173,1
6ad3d172-f22f-4caa-9564-a0e3fcadf8af,2024-07-04,74,14110.93,417,1
cdeee0de-a5ae-4660-94dd-d6b42f78625f,2022-08-19,258,31711.9,123,1
805b4c32-f9a5-41d3-bb7b-555425ce9335,2023-12-11,78,8891.06,298,0
69cad94c-a3c5-4221-9fd7-21f7afd98dbb,2024-10-07,39,51219.35,165,1
06b37117-5a52-4aa2-bbe0-202b3711ac67,2023-11-09,3,30698.7,350,0
3bb1309f-5c33-4ef8-859b-d1f6d658092d,2022-05-24,103,32339.07,304,0
f33f0077-b360-40a1-8b4c-6916332a62f2,2023-06-01,254,10393.55,456,0
e07b73f5-320a-4ef8-be6c-2cdd38fe3b06,2022-07-09,93,1110.77,344,1
8734e2d0-8406-4b63-aa17-37a6c9ab0ce9,2023-07-03,16,16933.98,357,0
4cd63edc-406e-4651-ab60-2ce8b3263cae,2023-09-14,342,27157.98,323,1
5def82db-69b8-427e-a3c8-0c5a96fc1763,2022-10-30,163,43043.34,72,1
fe0e1442-5a88-43ee-a7f0-cc600a7b8cfc,2022-06-21,359,30246.81,366,1
c46274d8-6e0c-4a56-b6dd-b85a18ad72fd,2022-10-19,315,43023.35,9,0
a6922889-e967-4d07-8974-43a4ad76f862,2023-08-22,257,35644.17,102,1
013208d6-d6d3-4b5d-8ac3-12db748b7bfe,2022-05-28,140,19800.24,316,1
9376294d-284d-4fc4-88f4-dedf6efc5d92,2023-10-31,9,13741.41,418,0
c19c6619-d1cf-4c63-84e6-2e81cb283e44,2023-04-19,177,31252.23,38,0
301b9450-b3ab-44dc-8a89-ac7d9704d7e3,2022-04-06,111,4623.35,31,1
943c4d40-56df-4ecf-82bd-3c047c15d356,2022-02-19,113,25990.72,112,1
be19c0f8-5ab6-4cd5-8754-762a6daaafdb,2023-06-02,5,44183.32,397,1
533bbafa-c95e-4115-aab4-4c2f8e6a026a,2023-03-22,176,58292.83,307,0
97bad2ea-28a6-47f8-9fdd-0931c1940161,2024-08-28,154,55355.84,359,0
0dd177c5-c46a-479c-be61-8f9b89e748ec,2023-08-09,228,48738.1,310,0
c3ec65fa-99cb-4d9e-909d-6287f7b6ed0f,2024-11-12,211,21957.69,216,1
2715c57a-90eb-4daa-b53e-e26b2591cc42,2023-08-28,162,16147.59,492,1
276cd4b2-6ca2-4de1-add5-c7559327c8bc,2022-03-11,346,22483.23,408,0
8709e4d7-a523-41ad-896b-5e18d072ab84,2024-10-24,41,43843.08,296,1
7133b723-f45d-4168-84fd-f1534a3a3975,2023-12-27,118,51080.45,358,1
e96b9f09-5949-4a75-8ffd-b206fa6206ab,2022-11-07,79,18555.19,318,1
8225c1f5-d71c-4c11-a477-86b6f21daab5,2022-07-14,230,35094.05,332,1
a43da556-b4b7-42b8-a70d-c617d3b0fc95,2024-07-16,90,148.75,359,0
acc82b14-a7cc-40f4-a6a1-861c0ff379ac,2024-09-19,306,15039.01,458,0
5e1e595f-8b7d-45fe-89e6-1c1778d60c32,2022-02-17,92,45385.43,136,1
b876042b-b1a4-4952-a45a-d49507a8d999,2023-05-28,247,16266.13,219,0
ea233ec8-c2c2-4546-9e91-bacec89f20d4,2022-09-30,61,1496.82,54,0
85d1f3de-f345-4471-89ab-e73d44e1340d,2022-04-21,138,23272.12,332,1
9326f872-e654-4a3e-acb8-904b65210a14,2023-03-29,203,4082.78,147,0
344d820d-c25c-4d0e-8a68-e498154b1702,2022-11-06,356,13876.16,275,0
a3696256-7d54-4404-befe-89ebacf4f677,2022-06-27,238,13052.47,434,1
ad98c988-5865-4fe9-b360-1386c1a61e2b,2023-05-13,87,14600.11,137,0
950c79da-e33c-4268-8484-45870cb7bf0f,2024-10-07,235,22200.61,105,1
6fa517d4-ef59-4dde-adf8-6f494ffabca4,2023-08-23,6,31662.36,479,1
9131c5d5-27ca-4aef-a0ce-058f95075580,2024-08-03,269,22659.76,79,1
96c9f1af-8005-4a96-b048-e88f306c305b,2024-05-28,63,55653.26,300,1
63496c3a-ff10-4e67-84be-44ca09fb9f1b,2022-02-02,340,11624.73,37,1
d984f858-0c9b-4649-bf2f-5f5374b40d47,2024-01-28,21,23424.5,352,1
c2bb19e6-792d-43c8-b6bf-bcdc0a7c2755,2022-04-25,151,20121.21,309,1
7e225b98-d3e6-4959-9e70-a4fe39abcdb8,2024-07-20,167,46739.0,270,0
56e95d8f-98e2-48d2-a0a5-019d804284b8,2023-10-16,100,1931.46,296,1
8b32a639-fffd-4780-a214-9269e379cae5,2022-06-11,72,33878.13,452,1
427c7047-d30d-44fd-9424-9eeb1dbec763,2022-03-03,295,35051.47,339,0
a249b2a5-51ca-4d28-9c76-b98de543b606,2024-05-15,311,16559.73,368,1
53a9b340-5831-4342-a8d9-3ab40139a81b,2023-01-26,267,41418.21,75,1
016702ff-7676-4484-985f-c9147c9d8370,2022-08-15,45,11759.67,103,0
76af03df-3b4c-4f61-89fd-b8b8e9cce097,2022-01-28,160,22270.9,67,1
2a454a93-d1e1-4700-8c67-0945f7d5d25a,2022-12-28,262,36914.45,284,1
2a0f69e2-b201-4def-972c-46ceb70486f6,2022-08-02,105,43030.15,205,1
e97a5b84-0418-4d97-adc4-e926f97bb49e,2024-07-14,192,25939.22,449,1
1ed61710-fbed-476e-a794-69910f3474bc,2024-03-07,340,9104.65,227,1
95dccfef-2135-4f1f-ad6b-8581d2accf5f,2022-12-12,137,36825.89,221,1
772f898d-8a7e-4e32-bac6-c8d3048c9cd6,2023-05-06,174,48879.2,4,1
9f5050ea-11ff-4c9c-8362-36b1620ea113,2022-10-28,164,41914.23,148,1
d7ed4f0f-4156-4451-a818-223891b0f31a,2024-07-20,259,33351.63,52,0
fd3513d8-d3ef-455b-abf6-39c22059bb61,2024-03-05,77,55300.29,309,0
398e5b59-20ca-42af-bdd0-39ee109c8668,2024-09-29,145,42917.09,30,0
8468023a-00cf-4cae-97c9-c159c8817a6e,2024-01-06,160,54936.04,66,0
fdb5e5bb-32af-40e2-91f7-852ff16fb5d7,2023-09-01,109,19344.0,381,0
07f49888-6e14-441c-930e-f7e83686bd84,2022-02-14,134,11597.75,330,0
5be4928b-decf-484c-9f54-79e3a52324e2,2023-10-29,251,8883.4,142,0
b3f5998f-b3fa-4876-9c44-6d41aa5e3ffa,2023-03-24,25,12345.87,67,0
54ff1e7c-e54d-4dcd-88f4-642548bfb105,2022-04-24,179,4956.13,481,1
b4404e74-dcdf-4b2f-b4c9-616bbc1c5bac,2023-08-07,120,39608.65,3,1
3e48b904-bb0b-4d4c-8c8e-1ec17a5b42d8,2023-12-24,87,12914.51,180,1
c5b53f5c-5540-48cb-9a21-fbb2295906b2,2022-08-25,28,44820.91,40,0
bcbe8070-ba33-4025-81b2-07985d108e7d,2024-04-16,6,37176.15,393,1
b65c2563-cbd7-4a00-8a16-4bcac5f39ea9,2023-04-16,332,7593.42,334,1
38b2cb7a-03f0-4605-847d-296611c8b850,2023-11-13,14,48202.62,13,0
03f728db-3ce6-4dd2-b808-fb1c81255ccd,2022-10-05,99,24145.28,383,0
ab5307fa-1f1b-40fc-b417-1694c06d274d,2023-09-14,137,49237.72,472,0
e186a4e8-d0c0-4b27-acc2-2e8725fa51d5,2024-03-25,35,49656.68,180,1
0030a00b-c1e7-481f-9d3c-c0ef883ccfaa,2024-05-07,228,57970.3,23,1
3598a38e-ce6f-4c25-a4bb-53398e8e5942,2022-12-10,134,40840.92,110,0
ab341743-ff98-4355-91b2-67153b9eec91,2023-07-25,81,51567.12,299,0
afe28b14-58a9-4657-870a-29cfe77acd6e,2022-04-18,47,41851.07,472,1
c8397094-c5d6-47dc-b71d-c9d7b7fe319b,2024-04-15,311,53712.74,270,1
aa03267b-f5e4-42d6-84c8-4700c1eb7bd7,2024-09-02,323,6484.24,156,1
9ebf7c03-f13f-4c4f-90dd-db70e01cf5d3,2024-09-15,101,11044.95,214,0
ed24becf-ce23-45f3-83f1-ce06d912ac6a,2024-10-24,166,15891.58,429,0
08e4eb02-ebe8-4d21-9d96-dd6acc3b833d,2022-06-09,123,1546.36,180,0
3f36bdcd-7170-4cfa-978d-124dbef8dd89,2024-11-17,356,49812.56,357,1
6eff0145-4a3e-40b9-84e6-a9011cc374e1,2022-02-04,267,20253.78,272,1
0193828f-e862-4e71-a155-07dabe048327,2023-09-03,207,9139.4,55,0
c311b909-af95-49cd-a938-68cbe17293f1,2022-01-30,232,4011.04,10,0
3fcfa31b-e832-4bf7-81de-3cb7991878de,2022-11-30,118,7611.56,332,1
1af74afb-bcd7-4dcb-9257-cd874a598d9a,2023-02-19,117,6591.18,141,1
f9e950a1-b918-4e38-b3c7-484de6e6e4af,2023-02-08,60,58207.57,262,0
c81f0921-de7c-4ba2-9c55-40e743c98c8b,2023-03-07,195,49895.61,293,0
08326ca5-e645-440d-81ed-56adc57b062f,2023-11-28,16,16042.27,34,0
aea7ea76-e7d2-4a35-8bfc-7b1c7238efc1,2024-09-19,152,15139.34,319,1
59d378b5-0b8a-4ed4-a124-8fddc8bcea9a,2024-04-29,85,15422.48,34,1
ad23a98a-a0c0-47b7-be9c-a34022d7d14a,2022-03-04,332,58084.42,476,1
22feb316-6052-4d59-bb2d-7c38a31d4e7f,2024-08-04,226,51937.44,296,1
55675c82-6089-4814-bb47-bc4f79ce95a1,2022-04-16,139,32659.95,254,1
daa15e1c-f183-4f4c-a431-899e3bb0664e,2024-03-24,109,55171.8,75,0
a20dbd2c-1e64-4333-b756-6dbe8522a927,2023-06-12,305,27553.84,443,1
1de9fa76-0631-4a6e-95a2-af5745b17d60,2024-11-11,136,5126.39,98,1
d0c77a64-164c-4a9e-8582-826c5c56da0f,2023-09-21,237,52198.88,166,0
f65b6fd5-0dbd-4b87-b0a1-cc3db184ee33,2023-01-15,73,17092.09,29,1
ce1b7df0-ea73-4abf-8f7f-c86773b2b90f,2022-01-26,288,22293.68,176,1
86693ead-66e6-46cc-8a22-8d358c38898d,2022-11-17,26,1869.62,33,0
93c2dfc8-4162-47d3-8d61-a55dc38a7fd5,2023-11-14,129,4628.53,311,1
1c20b618-57d4-42db-9cf3-2c8189d91484,2022-11-02,90,48283.8,27,1
696276fc-dfdf-4d33-8b2b-aeac172dbd82,2022-04-22,249,30238.01,78,1
f55f6592-ed5e-4841-8509-d8522e175d50,2023-07-18,168,28394.2,353,0
e284bb5e-bd27-4efd-95b2-1435021d5e8a,2024-12-09,285,37221.23,189,1
dcfd6179-8d72-4523-a556-297da47b3332,2024-03-09,179,30341.13,99,0
69468737-9b2c-4a1a-9743-bde13bd1ad31,2023-11-11,193,21650.77,476,1
7f40199e-2433-4135-b404-c2c030a7ed93,2022-07-03,157,47961.06,93,0
13d709e0-1b5b-4cc2-9009-b39c61dd949e,2023-08-27,317,45745.48,322,1
6401dcbf-ee8a-4f66-9a6b-40a33d94e59d,2024-12-18,271,33714.0,135,0
0fa30d5b-760e-454a-81fa-66f8d4b46d60,2024-11-15,304,4725.77,357,1
b9366af7-c8d8-4c60-80b0-bad483ef5d67,2024-07-31,225,42323.98,435,1
7b7a8702-89a1-41d5-a45d-8ba9cc42fbdc,2022-05-07,177,29421.44,456,0
9938a273-c8cf-4a69-810f-b75588e49830,2024-06-25,142,17038.05,377,0
98dfa6e0-a972-4323-baa3-de279ee17020,2024-11-21,36,19243.47,462,0
562426d8-6c08-4444-9e3d-8b047e189fa4,2023-02-10,79,37013.59,107,1
707e1a45-1a8a-4a50-b948-39f7f2b45bd9,2024-01-24,250,35573.03,157,1
aba7f726-f346-4520-95cd-edbeb521e7cd,2024-07-02,88,13092.77,429,1
64a1ad60-3f77-4bb4-be18-85ba06e857e1,2022-08-02,333,29848.39,159,1
425ed46d-5bd0-41b0-9fef-fca65f1f38ea,2024-02-26,306,45291.33,271,0
1084f7f0-848f-4e3f-9ec8-7bd38a417dcd,2023-05-11,220,30896.01,390,0
df7fc06f-5c31-4cad-a7ee-f41012b9c4c1,2022-06-10,113,45040.24,211,0
0b3a4e7a-933e-4c18-b07f-95ec352828af,2023-08-21,35,38906.67,249,1
385483fa-7006-43cf-afe6-2a655c73cf1c,2023-10-30,119,44049.31,449,1
f622fa4b-f91d-4807-a331-f3a6be386d33,2022-02-06,99,59520.92,373,0
e685981c-c814-42be-b9dc-29beceeb66d3,2023-05-16,319,37694.44,133,1
07cde172-3488-4ae8-8cbb-0b29ea5077fa,2023-03-28,116,55485.74,59,0
064132ea-e474-4788-961d-4b4c22509ee0,2023-08-07,64,24355.06,105,0
5b9e9f70-32c0-4656-bbed-ab4b45e6f330,2022-07-08,344,5043.7,300,0
a202b854-66d8-462a-8cc1-0290fdfef338,2024-01-26,193,21064.3,325,1
7949bc3d-7292-406a-9592-a3defaf707e1,2022-11-27,35,18797.57,316,0
5e154f18-b8e1-4a73-a307-608de2382f2d,2024-03-29,194,30556.9,196,1
c79fa8e2-9bf6-4c5b-9459-bcfa4360d148,2022-01-20,296,36892.88,353,1
2f13b4b2-52bf-4075-9ebc-1dbf21c92c9d,2023-01-13,114,49984.94,286,1
1f985490-770b-43e5-b1d6-a3fe7822dcec,2024-03-19,59,11314.36,206,0
22717d03-6546-4cd0-855b-58c9e9567ac0,2024-02-26,227,47906.01,260,0
1e7b1c84-a032-4c5f-90e4-38650e5a3048,2023-06-20,177,55382.73,442,1
d288c823-cbfb-48f3-8179-183bac04d22b,2022-03-03,31,2197.96,21,0
56fccf4d-87ec-4f66-82e5-a73a97acb416,2022-03-29,227,46809.91,334,1
6153243c-0cbb-40b7-a04d-f53b00a5a83c,2022-06-09,23,29728.15,90,0
da6d1cb9-5bcc-44e1-8364-ba25fb865688,2022-11-24,143,44800.06,45,0
2e1ae7d3-84c3-4a5e-b4ea-e272188c626a,2024-12-23,17,42333.26,450,0
cc77077a-5268-447b-88e5-f345289fc632,2022-03-14,180,36311.81,313,1
f7b50703-665c-40e3-a035-14821a1db530,2024-09-23,17,34354.09,423,1
ec9325e6-2d64-470d-99ae-1abb54f8d178,2023-09-10,358,22495.22,316,1
f83f359d-a913-42c3-8f70-39e5643b3091,2022-02-11,72,56068.69,293,0
e4859a87-ca12-4927-a9f3-959f0a7fec67,2022-11-14,194,29598.21,489,0
108d837d-e499-41a5-a639-efd3c97c1692,2024-07-07,243,39580.03,50,0
0dd513e5-257a-42e8-a80c-f6615ea10bf3,2023-09-07,350,8004.9,168,1
0cfb75e5-f048-46d3-962b-b6aacd63657d,2024-03-09,55,7752.08,119,1
fb11bc96-5597-4971-a4ca-da7ab1e10ee8,2023-11-14,336,28998.2,381,0
5109844a-4720-494c-9019-00628307125c,2024-03-24,329,13572.18,186,1
2a68d31a-0761-4b58-b3e1-5cdf3b190714,2024-04-23,148,5084.34,11,1
9f9d4d80-3ce2-4bc9-a8c4-4799ec9beddc,2023-02-06,48,23173.97,100,1
cd927df9-88d4-4a56-b19d-c8aa20baf3eb,2024-05-30,140,14644.96,107,0
b6e849ae-d1ca-4290-9722-ec9fd014bcb2,2024-08-26,314,8864.57,239,1
1339077a-455d-40a4-985e-c56648c0bb84,2024-10-17,101,28535.66,55,1
33a449e2-64fc-4397-838f-10dfa48cd71f,2023-08-25,337,145.56,201,0
c00fcf15-8f99-438b-9cfe-44e65454933a,2024-10-29,132,42169.8,286,1
a024b039-ea64-4db6-ac6b-06ed9dff9433,2024-09-04,132,6964.26,390,1
2b582f30-b079-4db7-93cf-0e57fa8162c2,2023-09-06,176,2962.27,272,1
69c0e3e5-1410-4c52-90f9-2ae1f85468bc,2023-08-21,37,12055.35,441,1
4a3d20e0-e2a3-421d-9102-ca2e7877a7fc,2022-06-23,40,37367.27,417,0
38627914-8113-478d-86f7-a9ed9bedbc2c,2024-06-20,5,34777.25,115,0
658d157f-0145-40af-be73-c21a2d66adef,2023-12-18,265,15550.86,54,0
96409a21-d59f-4700-ae50-5b4db210abaf,2024-10-30,252,17104.39,239,1
2cd89c7f-1a22-4167-b883-6586b4f086e7,2023-04-19,24,26073.69,472,0
e93aa966-edad-4246-a32d-6da2e8a84183,2022-03-10,70,41056.98,395,0
5314e1fa-4a8e-4da6-af36-06076335a870,2024-04-17,203,29503.51,97,1
eebe8604-8dd7-475b-9251-724353454995,2023-12-15,132,38403.58,107,1
eba4ae9c-6023-4620-8211-337afe9c4c4c,2022-03-11,164,30979.61,74,0
08d7fd68-b934-4a10-8540-9502f461f7a6,2022-12-13,329,56308.06,211,1
29b4c540-0896-447a-ac39-e676bb565954,2023-06-01,160,41155.57,135,1
ce5d24dc-4d1b-49ce-812f-2ad795694004,2022-12-05,24,15699.27,159,0
3e9e1c56-83ad-40bc-85b2-e23dbaffb0b1,2024-03-13,347,18041.91,72,1
1ad8b749-9c22-428e-a78b-c06987772e95,2022-10-02,16,29813.81,194,1
14b73b1c-cbba-41c1-8496-d56ce7877c7c,2024-05-05,161,28914.86,427,1
f69452b2-aeb0-48cd-8e42-e3aa3c643eec,2023-07-29,68,49323.83,46,1
aaed8d01-1035-4e0f-b5b6-326d01a55e14,2024-06-15,70,18183.37,26,1
f2c684f0-4f69-4290-a253-5e46f5206f07,2022-01-28,123,28139.16,454,1
a0b14079-7706-4373-ae3d-6a48f0d3cf10,2022-04-02,309,47689.33,347,1
d4032217-0828-4770-861b-e4ace65b69e4,2022-07-01,257,50434.41,353,0
a5030d97-2d37-40e0-b297-932e1ec630fa,2023-01-07,306,17638.26,327,1
44550358-a4b3-4d5f-99d7-783a8b3bd879,2024-07-20,274,26941.92,406,0
7fd590c4-e34e-4119-9a18-748d91003a5e,2023-04-24,304,53095.71,246,0
c8e927bc-2806-4007-afdd-4bea38335e81,2023-05-28,93,36276.66,303,1
e7a67d9a-f947-4ad2-b162-3725adb477c5,2024-01-29,237,10853.0,34,1
f64d5f3a-955c-4dba-ad6d-d36ca029647e,2023-11-22,105,14601.63,177,1
ec3c9a47-8219-4c74-adf3-b9ccafa9b287,2024-11-09,219,59069.42,248,0
6266550d-78d5-4957-bdbc-055af78bd215,2023-12-21,310,10296.82,381,0
d762daf7-c674-4204-b754-01bdaf201c76,2022-03-18,162,25774.33,4,1
3ed53198-436b-4bfd-b51e-48bd7d081a40,2022-10-09,166,268.12,416,1
b58959c6-499f-4807-8013-5cdc3fe97581,2022-03-15,150,8701.95,249,1
3bc1c2b8-71bb-42d8-9aba-cc775591333d,2024-10-29,291,29150.19,488,0
14fc95d9-39d0-45fa-b76f-131aade8d517,2024-11-17,8,19118.12,463,1
a01ae576-2971-4152-b83e-0142977a2f8f,2023-11-03,357,37989.32,240,0
b388946d-3b2f-49f9-9537-59b79263b1de,2023-06-06,266,31019.14,112,0
b3b7c155-714e-4c32-8d16-f7b9854ccf4a,2023-02-28,50,30231.02,214,0
d0333ca3-5f79-46e0-bb1d-3db6f7f32be5,2022-11-17,172,39460.03,351,0
1c21fddc-62f6-4225-b0e8-f7751ed17c72,2024-04-15,247,35080.01,444,0
0b407186-efbd-4edf-a46c-084e56f7083c,2022-12-22,186,30361.36,17,1
46bab81b-03f1-4f73-8114-f069f269f58e,2022-12-08,35,48979.63,193,1
91306efa-e857-43bb-82a4-cefc29ffbc01,2022-10-23,64,46094.89,337,1
532710ae-a6f5-4026-9f29-5c2f5b3b1e91,2023-12-28,66,39178.2,491,1
4a93b6fd-d580-4f6b-b488-12cae8b47f5d,2023-06-02,359,23359.7,242,1
8a4f1d06-b25f-4932-b691-7c20f0d0a101,2024-06-21,348,52781.08,107,0
99b3bf94-a022-4738-afc8-c43880515eee,2022-12-28,122,5229.16,212,0
8a6350fd-43aa-45ea-9311-2708c32046f9,2023-01-10,41,26935.9,124,1
c7bb062e-4e78-48c8-a757-1a224047fdff,2024-11-18,124,23156.15,4,1
8b04d77e-419c-4a21-b84a-cc6c09af7ceb,2022-04-29,115,15937.57,150,0
3b737c38-a0c3-40b0-953c-985109ac608f,2023-10-10,21,9033.84,61,0
c0482fef-f3c6-4912-bc12-9cde8b9ef6ae,2024-10-20,10,2071.66,486,0
08f95ef2-6b30-47cc-98db-771a2dd99ab8,2022-06-12,330,25073.75,85,1
2262e85e-0238-4041-b195-19c6ae36f892,2023-04-25,48,37143.29,159,0
86477d63-73cf-4b3e-9b4e-5cae050f9270,2022-10-04,229,18188.8,262,1
ee9ca4e6-66d4-4ef9-b0ae-ba4632043ee1,2022-03-28,85,16846.77,497,0
6f7ea4fb-a3ea-4e5b-a751-7a42c65724b0,2024-11-27,18,14.87,269,1
4e7372b5-4b1a-4d15-84ed-99d5118efcc1,2024-09-01,92,36677.29,105,0
