CustomerID,TRANS_DATE,TotalTransactions,MonetaryValue,ItemVariety,Churn
c5c6d287-fcd5-465b-8a43-7bf3039e6b66,2023-07-02,91,21586.4,175,0
c1f7e4ff-d664-43fe-be20-17ef4c0ff149,2023-07-29,166,48365.47,533,0
3dceb910-ebf8-47a3-ad19-aeb2e97a5444,2024-10-04,394,20551.86,400,0
1be08aff-9844-483d-81aa-fc241b78536b,2024-01-08,162,21803.26,560,0
ea025af9-2ab2-48a3-973c-ad49fe772c06,2024-04-26,239,62182.77,84,0
34ea89ee-2ed9-419c-bc70-6de299c14313,2022-09-21,280,59655.15,256,1
c0663d88-4845-4737-aa7c-69954b9e3be5,2024-07-10,280,61017.49,414,1
edcd997e-533d-406f-8694-178f577075bf,2024-09-20,350,2463.37,259,1
c6929d10-15e3-40e2-807f-431cf9cd23e3,2022-08-12,376,9042.66,282,0
3d9bf6d6-79cf-4a92-a9d1-e78a4dbdf900,2023-12-29,248,7543.74,455,0
382436c4-d894-4f7c-9610-aa32973866b7,2024-06-23,386,56282.22,141,1
cccc432a-ef53-4494-8d82-a01c837bf1c0,2024-06-30,174,46708.84,318,0
8172b13f-409a-4fa4-8192-0394d88c3e04,2024-01-31,297,61553.2,461,1
4d98f4f4-f5c6-400c-8c6a-79727bda9c2e,2022-12-09,354,44235.04,151,0
99e620b7-f934-4fcf-aa75-17b2d443c18b,2023-05-06,216,23427.11,418,0
13d15609-2a8a-4a98-91de-2e8301a1779e,2024-04-29,139,65149.46,365,0
aaf7c947-8cd0-492a-a196-40f87ad9c768,2022-08-14,160,47176.38,324,0
3f90db7b-7a32-4668-95c6-655d00760fce,2024-08-19,158,11077.16,119,0
dea28bb6-46e0-4963-a141-3c6d133e5c09,2024-07-17,203,53340.13,69,0
5d188abe-9eb4-4aeb-b209-3622be57342f,2022-10-13,235,39677.14,535,0
42d04d0b-142a-4d2d-9453-8a3232b4505c,2022-08-19,311,25267.95,553,0
dd0dcc9e-7859-4b51-8487-a4ef6038282b,2022-05-06,201,24286.51,523,1
0439216f-1b10-4851-886a-6d10c03718b0,2023-07-11,90,14882.26,156,1
1039541a-f8e0-40b1-8e85-fc6d1de916ed,2023-01-10,155,39791.38,594,1
b96a869f-cce0-4a35-a697-75c1e726964b,2023-11-19,215,33841.84,592,0
275c45d9-0a7e-4203-a514-fa1f004975f9,2024-05-13,162,1091.02,170,1
50c59674-03dc-4d73-8ed5-be0d1ad922b6,2024-05-05,38,50195.4,79,0
856e1cd9-a510-442b-8d62-75f31c24bcb9,2023-11-02,168,64100.77,57,0
9e204c3b-1902-40a8-a545-e55a458a7512,2022-03-26,217,60699.15,164,1
acc57698-f808-4012-96d1-ed2a38962c72,2023-03-01,189,32629.68,31,1
1aa27c9d-54c1-473b-b2d0-c8934f7691e2,2024-10-18,178,4124.3,195,0
bace54f5-f0f9-4351-982a-7dc36439cd3a,2022-10-13,118,34370.04,38,1
a57b92c9-88a2-4497-a502-cdaae4105dbe,2024-07-25,67,58902.72,173,1
d2fbdc27-9a80-46ad-b7ac-9feae073688d,2023-01-12,390,42096.57,452,0
6ad3d172-f22f-4caa-9564-a0e3fcadf8af,2024-07-04,74,14110.93,417,1
aa56744f-e2eb-4970-b15b-e37fdf305527,2023-09-19,287,15723.08,595,1
cdeee0de-a5ae-4660-94dd-d6b42f78625f,2022-08-19,258,31711.9,123,1
805b4c32-f9a5-41d3-bb7b-555425ce9335,2023-12-11,78,8891.06,298,0
69cad94c-a3c5-4221-9fd7-21f7afd98dbb,2024-10-07,39,51219.35,165,1
06b37117-5a52-4aa2-bbe0-202b3711ac67,2023-11-09,3,30698.7,350,0
3bb1309f-5c33-4ef8-859b-d1f6d658092d,2022-05-24,103,32339.07,304,0
f33f0077-b360-40a1-8b4c-6916332a62f2,2023-06-01,254,10393.55,456,0
e07b73f5-320a-4ef8-be6c-2cdd38fe3b06,2022-07-09,93,1110.77,344,1
63899b58-7558-4a78-bc0b-9577a7d1f2fe,2025-01-09,242,62828.47,456,1
8734e2d0-8406-4b63-aa17-37a6c9ab0ce9,2023-07-03,16,16933.98,357,0
4cd63edc-406e-4651-ab60-2ce8b3263cae,2023-09-14,342,27157.98,323,1
5def82db-69b8-427e-a3c8-0c5a96fc1763,2022-10-30,163,43043.34,72,1
fe0e1442-5a88-43ee-a7f0-cc600a7b8cfc,2022-06-21,359,30246.81,366,1
c46274d8-6e0c-4a56-b6dd-b85a18ad72fd,2022-10-19,315,43023.35,9,0
a6922889-e967-4d07-8974-43a4ad76f862,2023-08-22,257,35644.17,102,1
013208d6-d6d3-4b5d-8ac3-12db748b7bfe,2022-05-28,140,19800.24,316,1
9376294d-284d-4fc4-88f4-dedf6efc5d92,2023-10-31,9,13741.41,418,0
70e1e367-4621-49c7-8b01-c502ee7b8c90,2022-11-17,299,62517.83,199,0
c19c6619-d1cf-4c63-84e6-2e81cb283e44,2023-04-19,177,31252.23,38,0
301b9450-b3ab-44dc-8a89-ac7d9704d7e3,2022-04-06,111,4623.35,31,1
943c4d40-56df-4ecf-82bd-3c047c15d356,2022-02-19,113,25990.72,112,1
be19c0f8-5ab6-4cd5-8754-762a6daaafdb,2023-06-02,5,44183.32,397,1
533bbafa-c95e-4115-aab4-4c2f8e6a026a,2023-03-22,176,58292.83,307,0
d3250061-f386-448a-807d-ded25ccb57fb,2024-07-29,337,63367.4,219,1
97bad2ea-28a6-47f8-9fdd-0931c1940161,2024-08-28,154,55355.84,359,0
13b4bbdc-a57c-4d5b-9f2e-7b800b478f25,2023-09-15,364,16705.08,197,1
0dd177c5-c46a-479c-be61-8f9b89e748ec,2023-08-09,228,48738.1,310,0
c3ec65fa-99cb-4d9e-909d-6287f7b6ed0f,2024-11-12,211,21957.69,216,1
2715c57a-90eb-4daa-b53e-e26b2591cc42,2023-08-28,162,16147.59,492,1
608ad3bb-d8a1-4c42-9979-329b9a7baab6,2024-08-12,199,66564.36,23,1
276cd4b2-6ca2-4de1-add5-c7559327c8bc,2022-03-11,346,22483.23,408,0
8709e4d7-a523-41ad-896b-5e18d072ab84,2024-10-24,41,43843.08,296,1
2d6e7e9f-50e2-4f79-8417-1cb517754be4,2022-07-25,376,25832.02,83,1
7133b723-f45d-4168-84fd-f1534a3a3975,2023-12-27,118,51080.45,358,1
629fa971-24e3-4f81-a87c-bf91854002a8,2023-04-09,392,37224.79,441,1
e96b9f09-5949-4a75-8ffd-b206fa6206ab,2022-11-07,79,18555.19,318,1
8225c1f5-d71c-4c11-a477-86b6f21daab5,2022-07-14,230,35094.05,332,1
1b286db6-f1df-4774-a36a-5b7ed63fde24,2024-11-25,395,48513.56,217,0
a43da556-b4b7-42b8-a70d-c617d3b0fc95,2024-07-16,90,148.75,359,0
acc82b14-a7cc-40f4-a6a1-861c0ff379ac,2024-09-19,306,15039.01,458,0
5e1e595f-8b7d-45fe-89e6-1c1778d60c32,2022-02-17,92,45385.43,136,1
b4cee2a2-0670-4558-8b8d-3155f1db2306,2023-01-14,312,48082.03,566,0
b876042b-b1a4-4952-a45a-d49507a8d999,2023-05-28,247,16266.13,219,0
9debc940-3bf7-4a06-9055-7930177f6bb8,2023-07-03,17,65255.8,81,0
8461534c-6a06-4ab7-b4f1-a1de3bf5eb65,2024-08-16,392,69265.6,244,0
ea233ec8-c2c2-4546-9e91-bacec89f20d4,2022-09-30,61,1496.82,54,0
85d1f3de-f345-4471-89ab-e73d44e1340d,2022-04-21,138,23272.12,332,1
7b6271aa-4faa-4e89-bb6b-838e63ee1662,2023-11-29,367,10258.0,150,1
9326f872-e654-4a3e-acb8-904b65210a14,2023-03-29,203,4082.78,147,0
344d820d-c25c-4d0e-8a68-e498154b1702,2022-11-06,356,13876.16,275,0
8babc56a-8145-4446-81ce-5569cfab37d9,2022-09-02,23,60870.33,559,1
a3696256-7d54-4404-befe-89ebacf4f677,2022-06-27,238,13052.47,434,1
ad98c988-5865-4fe9-b360-1386c1a61e2b,2023-05-13,87,14600.11,137,0
c989f7d9-6cb9-4e72-9af7-95b617690bd4,2024-08-23,331,62589.2,380,1
950c79da-e33c-4268-8484-45870cb7bf0f,2024-10-07,235,22200.61,105,1
9bf17733-7743-4729-a3ce-aa1a20655f45,2023-01-04,371,59535.26,218,1
385deb53-205e-4c0d-9812-e7ae272d9dea,2024-07-20,91,61939.08,290,1
6fa517d4-ef59-4dde-adf8-6f494ffabca4,2023-08-23,6,31662.36,479,1
9131c5d5-27ca-4aef-a0ce-058f95075580,2024-08-03,269,22659.76,79,1
8e2378d2-00a7-4e7d-92e6-105bd80a9bbf,2023-09-16,20,8800.88,547,1
53b41c74-ae64-4f33-a32c-14e36a56852d,2024-03-31,365,57737.29,63,1
51c96efb-0721-45bb-9819-6ba25c123985,2024-02-27,206,66910.52,227,0
fdb0fb9f-9766-4970-bdcc-71403076944f,2023-03-04,365,25759.84,353,0
13938d62-81d5-4703-9b67-a60c158c6ab9,2022-03-20,400,1597.96,392,0
96c9f1af-8005-4a96-b048-e88f306c305b,2024-05-28,63,55653.26,300,1
f95c0b28-c2c8-4856-becd-78a1b4cf6c91,2022-09-11,219,63877.44,441,0
63496c3a-ff10-4e67-84be-44ca09fb9f1b,2022-02-02,340,11624.73,37,1
d984f858-0c9b-4649-bf2f-5f5374b40d47,2024-01-28,21,23424.5,352,1
c2bb19e6-792d-43c8-b6bf-bcdc0a7c2755,2022-04-25,151,20121.21,309,1
5736d40e-622b-490f-b4a3-1db341427acd,2024-11-12,365,18458.84,454,1
7e225b98-d3e6-4959-9e70-a4fe39abcdb8,2024-07-20,167,46739.0,270,0
56e95d8f-98e2-48d2-a0a5-019d804284b8,2023-10-16,100,1931.46,296,1
8b32a639-fffd-4780-a214-9269e379cae5,2022-06-11,72,33878.13,452,1
427c7047-d30d-44fd-9424-9eeb1dbec763,2022-03-03,295,35051.47,339,0
67925687-db4d-4b93-8959-177494b0f635,2023-02-12,198,6354.88,569,0
a249b2a5-51ca-4d28-9c76-b98de543b606,2024-05-15,311,16559.73,368,1
53a9b340-5831-4342-a8d9-3ab40139a81b,2023-01-26,267,41418.21,75,1
016702ff-7676-4484-985f-c9147c9d8370,2022-08-15,45,11759.67,103,0
ca34d25c-f3b3-41dc-8a35-4342b654b451,2023-09-12,119,10593.25,589,0
04200416-2de4-406b-8ec3-4225b2dd257f,2024-08-20,392,67479.59,66,1
8a2a5ddf-6107-4a4b-8491-4eceb82fe0c6,2022-07-08,372,35416.77,99,0
76af03df-3b4c-4f61-89fd-b8b8e9cce097,2022-01-28,160,22270.9,67,1
53f0d019-3316-473a-ace8-c812babb9fa5,2024-04-21,202,55096.73,519,0
2a454a93-d1e1-4700-8c67-0945f7d5d25a,2022-12-28,262,36914.45,284,1
2a0f69e2-b201-4def-972c-46ceb70486f6,2022-08-02,105,43030.15,205,1
e97a5b84-0418-4d97-adc4-e926f97bb49e,2024-07-14,192,25939.22,449,1
1ed61710-fbed-476e-a794-69910f3474bc,2024-03-07,340,9104.65,227,1
9fb0d356-29b7-4061-962f-fe555a346066,2024-07-19,330,61400.3,57,1
95dccfef-2135-4f1f-ad6b-8581d2accf5f,2022-12-12,137,36825.89,221,1
772f898d-8a7e-4e32-bac6-c8d3048c9cd6,2023-05-06,174,48879.2,4,1
1c670287-4beb-40c4-b0e0-3694035c8641,2024-03-23,102,12411.0,591,1
9f5050ea-11ff-4c9c-8362-36b1620ea113,2022-10-28,164,41914.23,148,1
b8311ddb-d712-471e-8788-db9129824a99,2023-09-26,280,52198.81,584,1
8302b319-fc90-4b96-84a5-6317482a616a,2025-01-01,141,40551.15,567,1
d7ed4f0f-4156-4451-a818-223891b0f31a,2024-07-20,259,33351.63,52,0
fd3513d8-d3ef-455b-abf6-39c22059bb61,2024-03-05,77,55300.29,309,0
398e5b59-20ca-42af-bdd0-39ee109c8668,2024-09-29,145,42917.09,30,0
8468023a-00cf-4cae-97c9-c159c8817a6e,2024-01-06,160,54936.04,66,0
68518f94-6576-442f-a7c4-bfc33d693065,2024-11-20,397,53586.7,588,0
346be85c-9337-4e97-8b29-045b0ee5bfa3,2024-08-24,355,42289.77,561,1
fdb5e5bb-32af-40e2-91f7-852ff16fb5d7,2023-09-01,109,19344.0,381,0
c00b37f8-2735-4a85-8c4c-c14d9ecb3544,2023-09-26,400,19096.93,422,0
07f49888-6e14-441c-930e-f7e83686bd84,2022-02-14,134,11597.75,330,0
2a439178-36e4-499f-bca6-9e032bdbdc91,2024-04-17,365,24488.9,209,1
5be4928b-decf-484c-9f54-79e3a52324e2,2023-10-29,251,8883.4,142,0
b3f5998f-b3fa-4876-9c44-6d41aa5e3ffa,2023-03-24,25,12345.87,67,0
af448343-357b-4b8e-aea7-93f938cbc9fe,2022-09-18,131,5434.66,537,0
7c3a28a2-8853-46f7-8cbd-cf85f628b5cc,2023-06-23,14,62382.27,102,1
54ff1e7c-e54d-4dcd-88f4-642548bfb105,2022-04-24,179,4956.13,481,1
e897b787-0541-4eac-953c-b9cb03b788f3,2024-04-17,385,55176.74,216,0
b4404e74-dcdf-4b2f-b4c9-616bbc1c5bac,2023-08-07,120,39608.65,3,1
3e48b904-bb0b-4d4c-8c8e-1ec17a5b42d8,2023-12-24,87,12914.51,180,1
c5b53f5c-5540-48cb-9a21-fbb2295906b2,2022-08-25,28,44820.91,40,0
bcbe8070-ba33-4025-81b2-07985d108e7d,2024-04-16,6,37176.15,393,1
b65c2563-cbd7-4a00-8a16-4bcac5f39ea9,2023-04-16,332,7593.42,334,1
c14e5f1a-3f37-4e83-897c-fa0fcc3f3f17,2023-11-22,137,47230.37,557,1
38b2cb7a-03f0-4605-847d-296611c8b850,2023-11-13,14,48202.62,13,0
27c0655b-3458-4a80-9a8f-0cdf16881140,2022-11-20,181,64938.59,354,1
03f728db-3ce6-4dd2-b808-fb1c81255ccd,2022-10-05,99,24145.28,383,0
ab5307fa-1f1b-40fc-b417-1694c06d274d,2023-09-14,137,49237.72,472,0
e186a4e8-d0c0-4b27-acc2-2e8725fa51d5,2024-03-25,35,49656.68,180,1
0030a00b-c1e7-481f-9d3c-c0ef883ccfaa,2024-05-07,228,57970.3,23,1
3598a38e-ce6f-4c25-a4bb-53398e8e5942,2022-12-10,134,40840.92,110,0
77a2bf51-2a56-4d8c-8844-951530b00b7a,2022-05-31,106,61783.8,114,0
ab341743-ff98-4355-91b2-67153b9eec91,2023-07-25,81,51567.12,299,0
afe28b14-58a9-4657-870a-29cfe77acd6e,2022-04-18,47,41851.07,472,1
c8397094-c5d6-47dc-b71d-c9d7b7fe319b,2024-04-15,311,53712.74,270,1
29baa637-7cb7-49b5-aa0a-4978f989114c,2022-09-18,374,12650.94,423,1
833eed75-be3e-47fc-8ee3-124b45af134a,2022-05-14,66,48607.07,575,0
aa03267b-f5e4-42d6-84c8-4700c1eb7bd7,2024-09-02,323,6484.24,156,1
9ebf7c03-f13f-4c4f-90dd-db70e01cf5d3,2024-09-15,101,11044.95,214,0
b99cd977-563c-4283-8201-b52cbb0611b8,2022-10-09,240,52860.2,518,1
ed24becf-ce23-45f3-83f1-ce06d912ac6a,2024-10-24,166,15891.58,429,0
08e4eb02-ebe8-4d21-9d96-dd6acc3b833d,2022-06-09,123,1546.36,180,0
3f36bdcd-7170-4cfa-978d-124dbef8dd89,2024-11-17,356,49812.56,357,1
6eff0145-4a3e-40b9-84e6-a9011cc374e1,2022-02-04,267,20253.78,272,1
0193828f-e862-4e71-a155-07dabe048327,2023-09-03,207,9139.4,55,0
c311b909-af95-49cd-a938-68cbe17293f1,2022-01-30,232,4011.04,10,0
3fcfa31b-e832-4bf7-81de-3cb7991878de,2022-11-30,118,7611.56,332,1
3597d6de-8ed1-4997-8610-1ad623557ca3,2024-08-31,292,11362.16,516,1
1af74afb-bcd7-4dcb-9257-cd874a598d9a,2023-02-19,117,6591.18,141,1
f9e950a1-b918-4e38-b3c7-484de6e6e4af,2023-02-08,60,58207.57,262,0
c81f0921-de7c-4ba2-9c55-40e743c98c8b,2023-03-07,195,49895.61,293,0
08326ca5-e645-440d-81ed-56adc57b062f,2023-11-28,16,16042.27,34,0
59e5dacc-45b9-48de-9ded-fa73fe664aa1,2022-08-20,379,3520.57,117,1
094fa8da-8ae2-4d02-83c9-ff2f1c24cba9,2022-03-18,52,55329.03,591,0
aea7ea76-e7d2-4a35-8bfc-7b1c7238efc1,2024-09-19,152,15139.34,319,1
12028cc8-e93c-4fb3-8891-fa91c4036439,2024-03-13,196,69736.5,33,0
59d378b5-0b8a-4ed4-a124-8fddc8bcea9a,2024-04-29,85,15422.48,34,1
ad23a98a-a0c0-47b7-be9c-a34022d7d14a,2022-03-04,332,58084.42,476,1
22feb316-6052-4d59-bb2d-7c38a31d4e7f,2024-08-04,226,51937.44,296,1
027854f3-413b-4ae0-b866-c3d85d195cab,2022-02-21,391,38634.34,136,0
55675c82-6089-4814-bb47-bc4f79ce95a1,2022-04-16,139,32659.95,254,1
d29305ab-40fc-4d0e-bb56-b2d7b80e9f25,2023-07-28,376,65337.0,568,1
daa15e1c-f183-4f4c-a431-899e3bb0664e,2024-03-24,109,55171.8,75,0
a20dbd2c-1e64-4333-b756-6dbe8522a927,2023-06-12,305,27553.84,443,1
1de9fa76-0631-4a6e-95a2-af5745b17d60,2024-11-11,136,5126.39,98,1
d0c77a64-164c-4a9e-8582-826c5c56da0f,2023-09-21,237,52198.88,166,0
f65b6fd5-0dbd-4b87-b0a1-cc3db184ee33,2023-01-15,73,17092.09,29,1
ce1b7df0-ea73-4abf-8f7f-c86773b2b90f,2022-01-26,288,22293.68,176,1
86693ead-66e6-46cc-8a22-8d358c38898d,2022-11-17,26,1869.62,33,0
93c2dfc8-4162-47d3-8d61-a55dc38a7fd5,2023-11-14,129,4628.53,311,1
1c20b618-57d4-42db-9cf3-2c8189d91484,2022-11-02,90,48283.8,27,1
07b224af-638b-4d45-b5a2-4e05964730ab,2022-09-28,277,51406.53,572,0
8b17cb27-043d-4eb7-b709-be7f7d0f2b93,2023-05-16,249,61625.22,329,1
696276fc-dfdf-4d33-8b2b-aeac172dbd82,2022-04-22,249,30238.01,78,1
f55f6592-ed5e-4841-8509-d8522e175d50,2023-07-18,168,28394.2,353,0
e284bb5e-bd27-4efd-95b2-1435021d5e8a,2024-12-09,285,37221.23,189,1
dcfd6179-8d72-4523-a556-297da47b3332,2024-03-09,179,30341.13,99,0
69468737-9b2c-4a1a-9743-bde13bd1ad31,2023-11-11,193,21650.77,476,1
8484ddd3-f2f9-4f7e-8cfa-16f165ab8f6b,2022-07-05,400,34839.52,529,1
7f40199e-2433-4135-b404-c2c030a7ed93,2022-07-03,157,47961.06,93,0
e18bcb0e-90dc-4cff-aed3-5098efd3601c,2022-06-18,95,61416.54,525,1
e16f0b7e-9a32-4cfc-ba83-c5be392a481b,2024-12-27,138,60884.85,91,0
13d709e0-1b5b-4cc2-9009-b39c61dd949e,2023-08-27,317,45745.48,322,1
6401dcbf-ee8a-4f66-9a6b-40a33d94e59d,2024-12-18,271,33714.0,135,0
0fa30d5b-760e-454a-81fa-66f8d4b46d60,2024-11-15,304,4725.77,357,1
a9b5ab30-f662-4e67-9e9a-64c48d8a9da3,2024-10-28,390,56438.51,55,1
c1c42ffd-9c9d-4873-a437-250391992d4e,2022-03-05,374,57499.84,106,1
fb736008-fea5-465c-b076-ff56799eba56,2023-12-07,30,7992.54,587,1
e835b6c8-04c6-490a-b814-f6fdfb46fa7f,2024-06-08,345,69964.54,568,1
b9366af7-c8d8-4c60-80b0-bad483ef5d67,2024-07-31,225,42323.98,435,1
7b7a8702-89a1-41d5-a45d-8ba9cc42fbdc,2022-05-07,177,29421.44,456,0
9938a273-c8cf-4a69-810f-b75588e49830,2024-06-25,142,17038.05,377,0
dc30fb39-41f0-42f3-a1eb-236318b1b60d,2024-04-18,42,12369.28,586,0
98dfa6e0-a972-4323-baa3-de279ee17020,2024-11-21,36,19243.47,462,0
562426d8-6c08-4444-9e3d-8b047e189fa4,2023-02-10,79,37013.59,107,1
0f2562a5-d781-4ccf-928a-9cd95dba6688,2023-03-16,350,26623.23,567,1
707e1a45-1a8a-4a50-b948-39f7f2b45bd9,2024-01-24,250,35573.03,157,1
aba7f726-f346-4520-95cd-edbeb521e7cd,2024-07-02,88,13092.77,429,1
26881e05-74e1-4c21-9ab2-fb2261f1f934,2022-02-20,190,66914.29,292,1
64a1ad60-3f77-4bb4-be18-85ba06e857e1,2022-08-02,333,29848.39,159,1
425ed46d-5bd0-41b0-9fef-fca65f1f38ea,2024-02-26,306,45291.33,271,0
1084f7f0-848f-4e3f-9ec8-7bd38a417dcd,2023-05-11,220,30896.01,390,0
df7fc06f-5c31-4cad-a7ee-f41012b9c4c1,2022-06-10,113,45040.24,211,0
08e75e8c-0775-41ef-b318-cd376f91bdfe,2023-12-09,364,55043.73,177,1
0b3a4e7a-933e-4c18-b07f-95ec352828af,2023-08-21,35,38906.67,249,1
385483fa-7006-43cf-afe6-2a655c73cf1c,2023-10-30,119,44049.31,449,1
f622fa4b-f91d-4807-a331-f3a6be386d33,2022-02-06,99,59520.92,373,0
e685981c-c814-42be-b9dc-29beceeb66d3,2023-05-16,319,37694.44,133,1
07cde172-3488-4ae8-8cbb-0b29ea5077fa,2023-03-28,116,55485.74,59,0
064132ea-e474-4788-961d-4b4c22509ee0,2023-08-07,64,24355.06,105,0
c661c1db-1aef-4de7-9bd5-80566766bc26,2024-10-01,299,30905.25,533,1
5b9e9f70-32c0-4656-bbed-ab4b45e6f330,2022-07-08,344,5043.7,300,0
a202b854-66d8-462a-8cc1-0290fdfef338,2024-01-26,193,21064.3,325,1
7949bc3d-7292-406a-9592-a3defaf707e1,2022-11-27,35,18797.57,316,0
5e154f18-b8e1-4a73-a307-608de2382f2d,2024-03-29,194,30556.9,196,1
c79fa8e2-9bf6-4c5b-9459-bcfa4360d148,2022-01-20,296,36892.88,353,1
a039255b-2b62-430b-b388-2bfd9199a388,2024-02-09,18,65383.6,529,1
4820a0f6-92ff-4379-a5c8-e6ea2ec4186a,2023-10-06,383,11110.07,82,0
b9086d07-a5b4-4727-8dae-4f8066ea5322,2022-09-06,352,62481.39,182,0
2f13b4b2-52bf-4075-9ebc-1dbf21c92c9d,2023-01-13,114,49984.94,286,1
d6aa5a8b-6785-4aa5-bc28-4864e208a5f5,2024-02-02,365,61836.97,255,1
d1655163-eb24-4c9b-9802-4bafa71bb422,2024-03-12,189,65963.96,197,0
9d992be3-b74b-470b-b41c-26c42ec52e2a,2022-08-15,199,62428.92,466,1
1f985490-770b-43e5-b1d6-a3fe7822dcec,2024-03-19,59,11314.36,206,0
0104688b-ca70-49af-a901-08b6e3742038,2024-11-05,393,56036.75,463,1
0357174b-f2bf-4e9c-8b85-1624270559ae,2022-11-07,360,16987.83,531,1
22717d03-6546-4cd0-855b-58c9e9567ac0,2024-02-26,227,47906.01,260,0
1e7b1c84-a032-4c5f-90e4-38650e5a3048,2023-06-20,177,55382.73,442,1
d288c823-cbfb-48f3-8179-183bac04d22b,2022-03-03,31,2197.96,21,0
56fccf4d-87ec-4f66-82e5-a73a97acb416,2022-03-29,227,46809.91,334,1
180d4063-0fee-4d2b-802f-bade28c5ede5,2023-05-26,285,68969.16,537,1
6153243c-0cbb-40b7-a04d-f53b00a5a83c,2022-06-09,23,29728.15,90,0
da6d1cb9-5bcc-44e1-8364-ba25fb865688,2022-11-24,143,44800.06,45,0
3157efb0-9abe-40c8-98de-d9ca8ce3979d,2024-04-13,323,31307.44,577,0
2e1ae7d3-84c3-4a5e-b4ea-e272188c626a,2024-12-23,17,42333.26,450,0
cc77077a-5268-447b-88e5-f345289fc632,2022-03-14,180,36311.81,313,1
f7b50703-665c-40e3-a035-14821a1db530,2024-09-23,17,34354.09,423,1
fcc1a1e4-5099-4326-b937-331afa9378f9,2022-12-24,74,62730.12,211,0
ec9325e6-2d64-470d-99ae-1abb54f8d178,2023-09-10,358,22495.22,316,1
f83f359d-a913-42c3-8f70-39e5643b3091,2022-02-11,72,56068.69,293,0
e4859a87-ca12-4927-a9f3-959f0a7fec67,2022-11-14,194,29598.21,489,0
062c57e1-08e1-4458-8014-ed49b7a81164,2023-11-25,57,15880.37,566,1
d95a1ed3-0bbb-479b-84ba-ed0051f18e39,2024-05-28,101,19442.15,514,0
108d837d-e499-41a5-a639-efd3c97c1692,2024-07-07,243,39580.03,50,0
af346e58-cde9-4744-96fe-7dcf18540a2b,2022-10-14,384,57124.98,57,1
0dd513e5-257a-42e8-a80c-f6615ea10bf3,2023-09-07,350,8004.9,168,1
0cfb75e5-f048-46d3-962b-b6aacd63657d,2024-03-09,55,7752.08,119,1
fb11bc96-5597-4971-a4ca-da7ab1e10ee8,2023-11-14,336,28998.2,381,0
5109844a-4720-494c-9019-00628307125c,2024-03-24,329,13572.18,186,1
14e8c013-5d69-4f02-b875-3bd3f46452eb,2024-06-22,80,425.79,566,1
5372b74b-ec82-4fac-a09b-b0d35274e128,2023-11-23,107,50279.85,560,1
54eb6426-ec2f-4bce-93ff-caf610ed28df,2024-09-22,317,69912.42,356,0
7262bd1f-a252-4dfd-bc4f-e11504f15aea,2022-02-24,370,34990.47,313,1
31d2a03a-4600-4c79-8e0e-906711449d0c,2022-04-17,112,4108.73,530,0
2a68d31a-0761-4b58-b3e1-5cdf3b190714,2024-04-23,148,5084.34,11,1
9f9d4d80-3ce2-4bc9-a8c4-4799ec9beddc,2023-02-06,48,23173.97,100,1
cd927df9-88d4-4a56-b19d-c8aa20baf3eb,2024-05-30,140,14644.96,107,0
bcec465d-3e53-46c2-9d4b-3386a7e87638,2022-10-27,291,69285.63,237,0
b6e849ae-d1ca-4290-9722-ec9fd014bcb2,2024-08-26,314,8864.57,239,1
1339077a-455d-40a4-985e-c56648c0bb84,2024-10-17,101,28535.66,55,1
33a449e2-64fc-4397-838f-10dfa48cd71f,2023-08-25,337,145.56,201,0
c00fcf15-8f99-438b-9cfe-44e65454933a,2024-10-29,132,42169.8,286,1
a024b039-ea64-4db6-ac6b-06ed9dff9433,2024-09-04,132,6964.26,390,1
2b582f30-b079-4db7-93cf-0e57fa8162c2,2023-09-06,176,2962.27,272,1
69c0e3e5-1410-4c52-90f9-2ae1f85468bc,2023-08-21,37,12055.35,441,1
4a3d20e0-e2a3-421d-9102-ca2e7877a7fc,2022-06-23,40,37367.27,417,0
38627914-8113-478d-86f7-a9ed9bedbc2c,2024-06-20,5,34777.25,115,0
658d157f-0145-40af-be73-c21a2d66adef,2023-12-18,265,15550.86,54,0
96409a21-d59f-4700-ae50-5b4db210abaf,2024-10-30,252,17104.39,239,1
591bbdfc-7203-4f24-b0b5-71f5aefd2337,2022-03-28,198,12147.0,581,0
2cd89c7f-1a22-4167-b883-6586b4f086e7,2023-04-19,24,26073.69,472,0
cbd76a70-6126-474b-94a7-ae9a24139f9d,2024-08-08,364,62936.67,414,1
e93aa966-edad-4246-a32d-6da2e8a84183,2022-03-10,70,41056.98,395,0
feb21ee2-e6a8-4aae-a572-e738cf0d439e,2023-01-14,102,63718.85,383,0
5314e1fa-4a8e-4da6-af36-06076335a870,2024-04-17,203,29503.51,97,1
82c96e66-2c71-4692-a34f-eb97971b275c,2024-05-29,337,45592.92,505,1
eebe8604-8dd7-475b-9251-724353454995,2023-12-15,132,38403.58,107,1
666d06d5-690a-470c-8eb9-8ab7d4dbf1eb,2023-09-16,73,60362.28,404,1
b3c35e2e-7ee3-46b1-9e78-f8f646ca317a,2023-12-06,342,66689.41,341,0
eba4ae9c-6023-4620-8211-337afe9c4c4c,2022-03-11,164,30979.61,74,0
08d7fd68-b934-4a10-8540-9502f461f7a6,2022-12-13,329,56308.06,211,1
29b4c540-0896-447a-ac39-e676bb565954,2023-06-01,160,41155.57,135,1
4cb258db-dc67-4d14-9ab3-50638af42177,2024-04-17,131,67747.99,512,1
